id,title,path_to_file,updated_at
11464,Transport in Luxembourg,11464.txt,2021-11-26T15:36:17Z
11465,Luxembourg Armed Forces,11465.txt,2021-12-02T22:40:23Z
11466,Foreign relations of Luxembourg,11466.txt,2021-10-19T01:43:31Z
11467,London Underground,11467.txt,2021-12-14T09:57:33Z
11468,Large technical system,11468.txt,2020-12-26T13:02:10Z
11469,Luleå University of Technology,11469.txt,2017-06-05T04:30:20Z
11470,Lund University,11470.txt,2021-12-12T12:37:28Z
11471,Lord Peter Wimsey,11471.txt,2021-11-16T11:00:45Z
11472,Letter (message),11472.txt,2021-12-15T14:02:01Z
11473,Lesbian,11473.txt,2021-12-13T00:41:49Z
11474,LGBT,11474.txt,2011-09-12T08:39:55Z
11475,Lambda,11475.txt,2021-11-07T07:55:53Z
11476,Lore,11476.txt,2021-06-18T11:01:41Z
11477,Lamiaceae,11477.txt,2021-12-19T18:53:18Z
11478,Wide shot,11478.txt,2021-12-06T22:00:04Z
11479,Logarithm,11479.txt,2021-12-13T16:48:13Z
11480,L. Ron Hubbard,11480.txt,2021-12-07T18:47:52Z
11481,Luddite,11481.txt,2021-12-16T19:59:31Z
11482,Anarcho-communism,11482.txt,2021-11-27T17:06:22Z
11483,London,11483.txt,2021-12-19T15:36:22Z
11484,Lagâri Hasan Çelebi,11484.txt,2021-10-19T04:44:28Z
11485,Letterboxing (filming),11485.txt,2021-11-23T06:59:30Z
11486,Lincoln,11486.txt,2021-12-20T12:32:57Z
11487,Ligament,11487.txt,2021-11-16T15:46:57Z
11489,Loch Ness Monster,11489.txt,2021-12-16T15:29:06Z
11490,Laser science,11490.txt,2021-08-16T19:56:36Z
11492,"Lincoln, England",11492.txt,2021-12-19T19:24:49Z
11495,Luftwaffe,11495.txt,2021-12-09T19:09:09Z
11496,Lafora disease,11496.txt,2021-12-12T13:17:17Z
11497,Lassa fever,11497.txt,2021-12-12T04:40:59Z
11498,Leon Trotsky,11498.txt,2021-12-17T04:12:17Z
11499,Latin (disambiguation),11499.txt,2021-10-05T10:23:47Z
11500,Reference desk,11500.txt,2021-11-18T15:10:05Z
11502,Leap year,11502.txt,2021-12-19T20:13:35Z
11503,Ludwig Mies van der Rohe,11503.txt,2021-12-07T04:24:13Z
11504,Laundering,11504.txt,2021-06-09T18:59:05Z
11506,Le Corbusier,11506.txt,2021-12-17T07:48:09Z
11507,Ludovico Ariosto,11507.txt,2021-10-19T16:58:08Z
11508,Leonhard Euler,11508.txt,2021-12-04T16:20:37Z
11509,Linear model,11509.txt,2021-02-18T20:52:58Z
11510,Likelihood principle,11510.txt,2021-08-06T09:02:48Z
11511,Led Zeppelin,11511.txt,2021-12-19T08:26:01Z
11513,Lord Dunsany,11513.txt,2021-12-15T20:53:29Z
11515,Ludwig van Beethoven,11515.txt,2021-12-16T22:22:27Z
11516,Lleyton Hewitt,11516.txt,2021-12-17T16:47:35Z
11517,Lars von Trier,11517.txt,2021-12-08T18:36:22Z
11518,Monty Python's Life of Brian,11518.txt,2021-12-10T14:41:27Z
11520,Loglan,11520.txt,2021-09-12T01:07:10Z
11521,Leucippus,11521.txt,2021-07-21T10:35:14Z
11523,League of Nations,11523.txt,2021-12-17T14:04:42Z
11524,Logic programming,11524.txt,2021-12-14T10:05:08Z
11525,Lake Tana,11525.txt,2021-07-29T15:12:06Z
11526,Lola Graham,11526.txt,2020-12-28T11:18:10Z
11527,Liquid-crystal display,11527.txt,2021-12-18T04:48:00Z
11528,Latency (engineering),11528.txt,2021-11-26T17:49:24Z
11531,History of public transport authorities in London,11531.txt,2021-05-29T18:35:31Z
11532,Light,11532.txt,2021-12-17T23:16:04Z
11533,Lipid,11533.txt,2021-12-13T12:53:24Z
11536,Lie algebra,11536.txt,2021-11-20T19:33:36Z
11537,Lie group,11537.txt,2021-12-19T09:28:29Z
11538,Lake Erie,11538.txt,2021-12-11T00:59:03Z
11539,Lake Ontario,11539.txt,2021-12-13T05:58:19Z
11540,Lake Michigan,11540.txt,2021-12-14T20:50:38Z
11541,Fibonacci,11541.txt,2021-12-02T22:07:01Z
11542,Lake Superior,11542.txt,2021-10-20T23:54:18Z
11544,Leipzig,11544.txt,2021-12-14T14:33:19Z
11545,LimeWire,11545.txt,2021-09-11T02:20:20Z
11546,Latveria,11546.txt,2021-12-14T10:27:42Z
11549,Least common multiple,11549.txt,2021-11-30T18:31:10Z
11550,Louis St. Laurent,11550.txt,2021-12-15T19:52:14Z
11551,List of literary cycles,11551.txt,2021-08-26T01:05:23Z
11552,Louis Leakey,11552.txt,2021-12-18T05:51:42Z
11553,Liar paradox,11553.txt,2021-11-19T14:06:14Z
11554,Louchébem,11554.txt,2021-06-03T10:41:01Z
11556,Leon M. Lederman,11556.txt,2021-12-20T05:57:22Z
11557,LCD (disambiguation),11557.txt,2021-03-22T02:53:41Z
11558,Louis the Pious,11558.txt,2021-12-03T02:41:55Z
11559,Liquid crystal,11559.txt,2021-10-17T00:25:35Z
11560,Long gun,11560.txt,2021-11-03T02:49:54Z
11561,Law of definite proportions,11561.txt,2021-11-14T19:46:23Z
11562,Limbo,11562.txt,2021-12-11T01:30:50Z
11563,Lethe,11563.txt,2021-11-27T14:07:44Z
11564,Laurence Sterne,11564.txt,2021-10-29T13:53:41Z
11565,Linear A,11565.txt,2021-12-17T22:14:21Z
11566,Lucasfilm Games,11566.txt,2021-12-18T15:02:36Z
11568,Lafcadio Hearn,11568.txt,2021-12-18T20:33:24Z
11570,Learning theory (education),11570.txt,2021-12-17T07:55:08Z
11571,Long-term memory,11571.txt,2021-09-17T10:16:17Z
11572,List of Latin phrases,11572.txt,2021-11-24T12:04:04Z
11573,Latin declension,11573.txt,2021-11-22T08:59:33Z
11574,List of Latin words with English derivatives,11574.txt,2021-11-15T03:34:18Z
11575,Latin phonology and orthography,11575.txt,2021-12-17T08:02:11Z
11576,Latin conjugation,11576.txt,2021-10-22T17:59:54Z
11577,Louisa May Alcott,11577.txt,2021-12-15T16:21:31Z
11578,LDS,11578.txt,2021-10-03T22:36:11Z
11579,LALR parser,11579.txt,2021-07-05T18:51:39Z
11580,Language center,11580.txt,2021-10-27T18:39:11Z
11581,Lift (force),11581.txt,2021-12-06T02:40:54Z
11582,Leo III the Isaurian,11582.txt,2021-12-18T19:23:49Z
11583,Lombards,11583.txt,2021-12-18T20:03:07Z
11584,Limit,11584.txt,2021-11-19T21:19:29Z
11585,Loki,11585.txt,2021-12-12T19:53:13Z
11586,Lisp (programming language),11586.txt,2021-12-15T08:39:01Z
11587,List of logarithmic identities,11587.txt,2021-11-30T11:22:50Z
11588,Lost city,11588.txt,2021-12-17T13:21:48Z
11590,Louis Agassiz,11590.txt,2021-12-20T08:07:28Z
11591,Li Bai,11591.txt,2021-12-16T22:28:59Z
11592,Longship,11592.txt,2021-12-14T23:32:21Z
11593,Luigi Alamanni,11593.txt,2021-03-12T23:51:32Z
11595,Louis Aleman,11595.txt,2021-08-19T04:26:25Z
11596,LR parser,11596.txt,2021-10-02T14:48:15Z
11597,Leon Battista Alberti,11597.txt,2021-09-30T01:46:09Z
11599,Little Nemo,11599.txt,2021-11-23T18:30:00Z
11600,Leningrad (disambiguation),11600.txt,2018-10-01T19:02:29Z
11602,Lydia,11602.txt,2021-10-07T14:35:10Z
11603,Land's End,11603.txt,2021-10-23T12:17:04Z
11604,Liber Memorialis,11604.txt,2021-02-19T21:53:05Z
11606,Lancelot Andrewes,11606.txt,2021-11-26T00:09:12Z
11608,Lucius Tarquinius Priscus,11608.txt,2021-12-03T16:18:10Z
11609,Lucius Tarquinius Superbus,11609.txt,2021-12-09T08:51:50Z
11610,Libertarian socialism,11610.txt,2021-12-07T19:41:23Z
11611,Livy,11611.txt,2021-12-03T06:51:10Z
11612,Labour Day,11612.txt,2021-10-25T10:49:38Z
11613,Bodyline,11613.txt,2021-11-07T18:38:25Z
11616,Laws of infernal dynamics,11616.txt,2020-11-24T14:13:25Z
11617,Louise Erdrich,11617.txt,2021-12-07T21:11:38Z
11618,Latin literature,11618.txt,2021-11-29T02:38:34Z
11620,Leonard Bloomfield,11620.txt,2021-10-07T05:54:00Z
11621,Leather,11621.txt,2021-12-10T09:15:12Z
11622,Long Parliament,11622.txt,2021-11-26T18:14:13Z
11624,Lubricant,11624.txt,2021-12-20T08:38:48Z
11625,Lise Meitner,11625.txt,2021-11-29T16:51:53Z
11626,Llama,11626.txt,2021-12-08T01:27:09Z
11628,L cut,11628.txt,2021-07-08T17:27:35Z
11630,Lexicon,11630.txt,2021-10-31T02:45:06Z
11631,Leonardo da Vinci,11631.txt,2021-12-20T10:06:00Z
11632,Lacrosse,11632.txt,2021-11-21T15:56:25Z
11633,Liverpool,11633.txt,2021-12-07T23:22:09Z
11634,Long jump,11634.txt,2021-12-13T20:10:13Z
11635,Luke (given name),11635.txt,2021-12-14T06:51:06Z
11637,Lonsdaleite,11637.txt,2021-09-08T16:29:31Z
11638,Labrador duck,11638.txt,2021-11-12T14:10:52Z
11639,Lettres de cachet,11639.txt,2021-08-15T15:34:42Z
11640,Lilia Podkopayeva,11640.txt,2021-12-11T23:26:22Z
11641,Lisbon,11641.txt,2021-12-20T10:06:59Z
11642,Local Group,11642.txt,2021-11-29T05:01:39Z
11643,Litre,11643.txt,2021-12-09T07:22:44Z
11644,Linguist (disambiguation),11644.txt,2021-08-05T14:46:41Z
11645,Lavr Kornilov,11645.txt,2021-11-27T01:21:14Z
11646,L. L. Zamenhof,11646.txt,2021-12-20T06:00:39Z
11647,Linear map,11647.txt,2021-12-12T22:57:31Z
11648,Leyden jar,11648.txt,2021-11-08T01:05:40Z
11649,Observable universe,11649.txt,2017-04-30T17:55:18Z
11651,Lennon Wall,11651.txt,2021-12-01T05:02:18Z
11652,Los Angeles,11652.txt,2021-12-19T18:11:57Z
11653,Lepus (constellation),11653.txt,2021-10-12T08:49:28Z
11654,Lupus (constellation),11654.txt,2021-10-25T05:30:27Z
11655,Lyra,11655.txt,2021-10-12T08:05:55Z
11657,Legnica,11657.txt,2021-10-16T17:34:06Z
11660,Liverpool F.C.,11660.txt,2021-12-16T14:56:37Z
11661,Lysosome,11661.txt,2021-12-09T16:02:49Z
11662,Leg spin,11662.txt,2021-12-07T15:29:13Z
11663,Lisp machine,11663.txt,2021-12-06T10:41:02Z
11665,Links (web browser),11665.txt,2021-11-23T18:03:07Z
11666,Learning object,11666.txt,2021-11-16T21:06:16Z
11667,List of Labour parties,11667.txt,2021-12-11T11:34:45Z
11668,Louisiana,11668.txt,2021-12-16T04:14:33Z
11669,Los Angeles International Airport,11669.txt,2021-12-19T23:08:09Z
11670,La Tène culture,11670.txt,2021-11-13T05:09:33Z
11671,Lorenz curve,11671.txt,2021-12-15T11:50:15Z
11672,Literate programming,11672.txt,2021-12-15T20:58:15Z
11673,Logistic map,11673.txt,2021-12-13T01:40:56Z
11674,Levant,11674.txt,2021-10-28T00:38:29Z
11675,League of Nations mandate,11675.txt,2021-09-06T05:59:56Z
11677,Loudon Classic,11677.txt,2018-02-12T13:36:27Z
11678,"Lincoln, New Hampshire",11678.txt,2021-11-29T15:50:09Z
11679,List of laser applications,11679.txt,2021-10-29T04:52:23Z
11681,Left-arm orthodox spin,11681.txt,2021-12-11T08:18:37Z
11684,Laser construction,11684.txt,2021-04-11T22:13:01Z
11685,Logical conjunction,11685.txt,2021-11-27T16:14:30Z
11686,Logical connective,11686.txt,2021-11-11T18:04:49Z
11687,Propositional calculus,11687.txt,2021-11-30T04:50:20Z
11688,Lazy evaluation,11688.txt,2021-10-30T15:57:19Z
11689,Lemuridae,11689.txt,2021-09-23T01:36:22Z
11690,Lucent,11690.txt,2021-05-31T23:46:07Z
11691,Lupercalia,11691.txt,2021-12-06T09:37:13Z
11693,Lists of atheists,11693.txt,2021-06-18T19:46:57Z
11694,List of Buddhists,11694.txt,2021-12-15T11:59:21Z
11696,List of agnostics,11696.txt,2021-12-18T01:03:12Z
11697,Linked list,11697.txt,2021-10-22T22:34:18Z
11698,Logic gate,11698.txt,2021-12-04T09:24:58Z
11700,Linear search,11700.txt,2021-10-07T14:22:45Z
11701,Land mine,11701.txt,2021-12-14T15:59:15Z
11702,List of libertarian political parties,11702.txt,2021-12-18T15:25:37Z
11704,Lwa,11704.txt,2021-12-08T21:39:55Z
11706,Labour economics,11706.txt,2021-12-18T04:32:07Z
11707,Lammas,11707.txt,2021-12-05T16:25:42Z
11709,"Longmeadow, Massachusetts",11709.txt,2021-12-07T23:21:11Z
11710,Body relative direction,11710.txt,2021-12-15T18:16:27Z
11711,Lizard,11711.txt,2021-12-19T19:32:26Z
11712,List of deists,11712.txt,2021-12-05T22:41:32Z
11714,Book of Leviticus,11714.txt,2021-12-20T08:43:28Z
11715,L. Frank Baum,11715.txt,2021-12-07T18:14:52Z
11716,Lake Ladoga,11716.txt,2021-10-27T22:56:34Z
11717,Language family,11717.txt,2021-12-06T16:17:51Z
11719,Looe Island,11719.txt,2021-12-20T09:33:06Z
11720,LaTeX,11720.txt,2021-12-16T15:12:51Z
11721,List of saints,11721.txt,2021-12-07T06:48:44Z
11722,Lebesgue measure,11722.txt,2021-10-12T09:59:20Z
11724,Lake Champlain,11724.txt,2021-12-17T19:32:29Z
11725,Lambda calculus,11725.txt,2021-12-19T10:37:03Z
11729,Lossy compression,11729.txt,2021-10-21T18:38:54Z
11730,Lossless compression,11730.txt,2021-12-09T15:44:45Z
11731,Larry Niven,11731.txt,2021-11-24T13:54:55Z
11733,Linux distribution,11733.txt,2021-12-12T18:01:20Z
11734,Los Angeles Dodgers,11734.txt,2021-12-11T20:56:19Z
11735,Louis Andriessen,11735.txt,2021-11-27T19:18:11Z
11738,Leonard Peltier,11738.txt,2021-12-09T10:42:19Z
11739,LambdaMOO,11739.txt,2021-12-14T02:30:31Z
11740,Lorica segmentata,11740.txt,2021-12-19T11:40:17Z
11741,Known Space,11741.txt,2021-09-12T20:36:00Z
11742,LeRoy Homer Jr.,11742.txt,2021-10-10T00:30:55Z
11743,LGB,11743.txt,2021-11-17T04:45:51Z
11746,La Jetée,11746.txt,2021-12-16T08:15:55Z
11747,Little penguin,11747.txt,2021-12-14T02:30:35Z
11748,Lake Balaton,11748.txt,2021-09-29T10:53:38Z
11749,Libro de los Juegos,11749.txt,2021-12-05T02:22:35Z
11751,Lithium citrate,11751.txt,2021-11-20T03:51:11Z
11752,Lithium carbonate,11752.txt,2021-09-20T00:13:13Z
11753,Lunar Roving Vehicle,11753.txt,2021-12-06T07:08:03Z
11754,Lake Kickapoo,11754.txt,2020-09-25T17:09:14Z
11756,Land (disambiguation),11756.txt,2021-12-07T12:35:03Z
11757,Labyrinth,11757.txt,2021-12-19T19:17:50Z
11758,Lyon & Healy,11758.txt,2021-07-16T22:44:03Z
11759,Index of philosophy articles (A–C),11759.txt,2021-11-07T08:55:59Z
11760,Lamborghini,11760.txt,2021-12-12T03:55:26Z
11761,LaGrand case,11761.txt,2021-12-13T04:08:04Z
11762,Lotus 1-2-3,11762.txt,2021-11-28T16:17:38Z
11763,List of memorials to Lyndon B. Johnson,11763.txt,2021-08-11T15:18:07Z
11766,Liberation Day (Netherlands),11766.txt,2021-09-15T23:56:30Z
11767,Light pollution,11767.txt,2021-12-17T14:11:30Z
11770,Lagrange point,11770.txt,2021-12-15T02:41:18Z
11771,Lucid dream,11771.txt,2021-12-12T02:27:12Z
11772,Lyric,11772.txt,2021-10-12T23:43:35Z
11774,Light-emitting diode,11774.txt,2021-12-17T16:32:13Z
11775,Luxembourgish,11775.txt,2021-12-11T15:15:26Z
11776,Lev Kuleshov,11776.txt,2021-12-05T17:16:59Z
11778,Legacy system,11778.txt,2021-12-15T00:25:43Z
11780,Lamentations (disambiguation),11780.txt,2020-04-15T07:18:09Z
11781,Lunar eclipse,11781.txt,2021-11-12T18:37:55Z
11783,Lester B. Pearson,11783.txt,2012-12-20T21:01:19Z
11784,Liber Pontificalis,11784.txt,2021-09-14T05:01:33Z
11785,Loaded language,11785.txt,2005-03-24T01:41:24Z
11786,Latin alphabet,11786.txt,2021-11-10T07:34:56Z
11787,Lugh,11787.txt,2021-11-29T15:06:27Z
11788,Lanthanide,11788.txt,2021-12-15T01:18:20Z
11789,Lucifer,11789.txt,2021-12-13T14:02:52Z
11790,Lambda phage,11790.txt,2021-10-02T03:46:50Z
11792,Louis Armstrong,11792.txt,2021-12-18T19:54:37Z
11793,Long Island,11793.txt,2021-12-14T08:52:38Z
11795,Lower Peninsula of Michigan,11795.txt,2021-11-07T00:19:43Z
11796,Lake Toba,11796.txt,2021-12-08T09:23:44Z
11797,Lens,11797.txt,2021-11-21T20:35:29Z
11798,Lamorna Birch,11798.txt,2021-11-11T11:22:33Z
11799,LDP,11799.txt,2021-07-12T14:22:21Z
11800,Labour,11800.txt,2021-08-04T02:00:45Z
11801,Library of Congress Classification,11801.txt,2021-12-10T08:13:17Z
11802,Library classification,11802.txt,2021-12-16T05:41:02Z
11803,Lexus,11803.txt,2021-12-12T21:26:21Z
11804,Legal status of transgender people,11804.txt,2021-12-06T22:51:22Z
11805,Ligase,11805.txt,2021-04-01T21:13:32Z
11806,Logo (programming language),11806.txt,2021-11-28T20:57:10Z
11807,Last rites,11807.txt,2021-10-30T22:00:13Z
11808,Lamorna,11808.txt,2021-07-05T16:50:44Z
11809,Law of multiple proportions,11809.txt,2021-09-26T15:27:04Z
11810,Law of averages,11810.txt,2021-11-07T01:37:02Z
11811,Outline of linguistics,11811.txt,2021-12-05T17:57:30Z
11812,Outline of law,11812.txt,2021-10-18T04:41:09Z
11814,Outline of literature,11814.txt,2021-12-20T06:49:28Z
11816,AvtoVAZ,11816.txt,2021-12-13T00:20:36Z
11817,Lundy,11817.txt,2021-12-16T06:09:08Z
11818,Lindow Man,11818.txt,2021-12-07T11:25:33Z
11820,Lombok,11820.txt,2021-12-04T07:47:45Z
11821,Lego,11821.txt,2021-12-03T17:37:25Z
11822,Hlai people,11822.txt,2021-11-30T03:59:41Z
11823,Luminance,11823.txt,2021-10-04T01:17:04Z
11824,Lycos,11824.txt,2021-11-18T08:47:18Z
11825,Luton Town F.C.,11825.txt,2021-12-18T20:02:02Z
11827,Lunar calendar,11827.txt,2021-11-15T17:05:29Z
11829,Mount Lykaion,11829.txt,2021-11-27T04:13:41Z
11830,Lake Eyre,11830.txt,2021-09-09T02:51:34Z
11831,Locksmithing,11831.txt,2021-12-10T14:39:35Z
11832,Loran-C,11832.txt,2021-12-16T06:45:45Z
11833,Lunatic,11833.txt,2021-12-11T19:58:24Z
11835,Linear timecode,11835.txt,2021-02-18T20:58:39Z
11836,"John William Strutt, 3rd Baron Rayleigh",11836.txt,2021-11-25T09:14:56Z
11837,Lunisolar calendar,11837.txt,2021-11-29T17:54:58Z
11838,Leonids,11838.txt,2021-12-14T19:49:07Z
11839,Labarum,11839.txt,2021-11-15T21:16:24Z
11840,Lactantius,11840.txt,2021-11-17T23:11:53Z
11841,Laconia,11841.txt,2021-09-21T13:37:10Z
11842,Lanista,11842.txt,2021-03-09T00:29:48Z
11843,Laocoön,11843.txt,2021-12-16T09:53:12Z
11844,Limburg an der Lahn,11844.txt,2021-08-10T22:11:33Z
11845,Lavrentiy Beria,11845.txt,2021-12-19T14:24:55Z
11846,Lyonel Feininger,11846.txt,2021-11-29T11:33:03Z
11848,Life,11848.txt,2021-12-11T17:20:45Z
11852,La Espero,11852.txt,2021-11-25T22:41:23Z
11853,Loonie,11853.txt,2021-11-29T09:59:50Z
11854,Laminar flow,11854.txt,2021-12-13T03:06:41Z
11855,Luanda,11855.txt,2021-12-13T20:07:26Z
11856,Logical positivism,11856.txt,2021-11-15T07:18:03Z
11857,Lorentz transformation,11857.txt,2021-12-15T06:48:22Z
11858,Lorentz covariance,11858.txt,2017-05-01T13:36:17Z
11859,Luminiferous aether,11859.txt,2021-11-25T02:06:03Z
11860,LAME,11860.txt,2021-10-29T20:32:52Z
11863,Leszek Miller,11863.txt,2021-11-12T00:46:04Z
11867,Basis (linear algebra),11867.txt,2021-11-18T01:06:15Z
11869,Linear algebra,11869.txt,2021-12-01T19:52:36Z
11870,Labia majora,11870.txt,2021-07-08T00:32:55Z
11871,Labia minora,11871.txt,2021-12-15T16:46:57Z
11872,Leopold von Sacher-Masoch,11872.txt,2021-11-17T14:52:47Z
11873,Lithography,11873.txt,2021-12-08T14:20:33Z
11876,Library management,11876.txt,2021-08-05T13:50:34Z
11877,English longbow,11877.txt,2021-12-09T20:37:30Z
11878,Lee Marvin,11878.txt,2021-12-15T23:31:01Z
11879,Lead Belly,11879.txt,2021-12-05T17:03:46Z
11880,Lower Saxony,11880.txt,2021-12-17T20:23:31Z
11882,LTJ Bukem,11882.txt,2021-12-17T16:22:10Z
11884,Lindsay Anderson,11884.txt,2021-11-16T17:29:49Z
11885,Loch,11885.txt,2021-10-12T21:32:08Z
11887,Leo Marks,11887.txt,2021-12-15T04:39:26Z
11888,Livonia,11888.txt,2021-09-17T13:26:43Z
11889,Lung cancer,11889.txt,2021-12-16T14:39:59Z
11890,Lists of office-holders,11890.txt,2021-11-24T14:41:45Z
11891,Liberal Party of Australia,11891.txt,2021-12-20T03:11:29Z
11892,Lindisfarne,11892.txt,2021-12-09T22:46:40Z
11893,Literacy,11893.txt,2021-12-18T08:15:48Z
11894,Local-loop unbundling,11894.txt,2021-01-11T01:08:57Z
11895,Leda,11895.txt,2021-04-09T08:28:58Z
11896,Lysithea (moon),11896.txt,2021-07-28T18:33:46Z
11897,Leda and the Swan,11897.txt,2021-11-30T19:02:33Z
11898,Lions Clubs International,11898.txt,2021-12-04T13:05:26Z
11899,Laches (equity),11899.txt,2021-10-17T06:43:10Z
11900,Legion,11900.txt,2021-12-14T17:38:34Z
11901,Lyman Abbott,11901.txt,2021-07-03T20:58:16Z
11902,Leap second,11902.txt,2021-12-08T14:03:35Z
11903,Luca Pacioli,11903.txt,2021-11-24T22:15:24Z
11904,Lower Mainland,11904.txt,2021-12-11T20:57:27Z
11905,Lucius Afranius (poet),11905.txt,2020-12-07T18:31:39Z
11906,London Post Office Railway,11906.txt,2021-11-11T21:39:48Z
11907,Lulach,11907.txt,2021-08-23T06:15:20Z
12028,Lexicography,12028.txt,2020-04-28T15:19:04Z
11913,Law enforcement,11913.txt,2021-11-25T15:02:08Z
11914,Libido,11914.txt,2021-12-07T00:05:31Z
11915,Larissa,11915.txt,2021-12-09T09:04:32Z
11916,Lead and follow,11916.txt,2021-10-27T14:01:30Z
11917,Lexeme,11917.txt,2021-11-12T21:48:46Z
11918,Lord's Prayer,11918.txt,2021-12-18T18:21:53Z
11919,Lightworks,11919.txt,2021-12-11T23:28:07Z
11920,Love Parade,11920.txt,2021-11-26T23:53:20Z
11921,Lost Generation,11921.txt,2021-12-17T15:06:10Z
11922,Left-wing politics,11922.txt,2021-12-11T10:57:44Z
11926,Los Angeles-class submarine,11926.txt,2021-11-26T15:05:13Z
11927,Lucretia,11927.txt,2021-09-11T21:18:48Z
11928,Lightweight Directory Access Protocol,11928.txt,2021-12-19T16:09:46Z
11931,Latina,11931.txt,2021-05-15T01:21:39Z
11932,Latino (demonym),11932.txt,2021-12-17T06:11:09Z
11934,Latin America,11934.txt,2021-12-14T14:18:03Z
11938,Lynx (web browser),11938.txt,2021-12-01T18:33:36Z
11939,Lynx (programming language),11939.txt,2021-11-29T21:13:18Z
11940,L'Hôpital's rule,11940.txt,2021-12-19T04:36:38Z
11941,Lexicology,11941.txt,2021-09-20T08:04:35Z
11942,Lake Abitibi,11942.txt,2021-10-04T00:16:23Z
11943,"Lansing, Michigan",11943.txt,2021-12-17T18:48:29Z
11944,Leukemia,11944.txt,2021-12-12T04:41:17Z
11945,Length,11945.txt,2021-10-04T22:41:29Z
11946,Louis Ginzberg,11946.txt,2021-11-13T23:17:07Z
11947,Left-arm unorthodox spin,11947.txt,2021-12-11T18:46:07Z
11948,Lists of newspapers,11948.txt,2021-10-25T14:20:57Z
11949,Louis IX of France,11949.txt,2021-12-16T18:25:25Z
11950,Linear B,11950.txt,2021-12-13T14:17:35Z
11951,Larousse Gastronomique,11951.txt,2021-01-23T12:31:25Z
11952,Louis XIV,11952.txt,2021-12-16T23:14:59Z
11953,Ludwig Ritter von Köchel,11953.txt,2021-06-22T10:42:36Z
11954,LEO (computer),11954.txt,2021-11-30T23:16:58Z
11955,Laurence of Canterbury,11955.txt,2021-12-02T17:33:33Z
11957,Leaf by Niggle,11957.txt,2021-08-16T18:08:59Z
11958,Leet,11958.txt,2021-12-17T17:32:00Z
11959,Lud,11959.txt,2021-04-11T17:51:55Z
11960,Lois Lane,11960.txt,2021-12-17T16:48:09Z
11961,Linker (computing),11961.txt,2021-09-28T06:13:13Z
11962,Legendre symbol,11962.txt,2021-08-26T02:29:34Z
11963,List of algorithms,11963.txt,2021-11-02T14:06:59Z
11964,Laconia incident,11964.txt,2021-11-26T02:50:25Z
11965,Leon Theremin,11965.txt,2021-12-17T16:29:08Z
11966,Linear prediction,11966.txt,2021-06-06T13:23:44Z
11967,Leto,11967.txt,2021-12-16T10:45:41Z
11969,La Malinche,11969.txt,2021-11-30T22:02:52Z
11970,Lusitania,11970.txt,2021-09-03T01:15:28Z
11971,Limited-stop,11971.txt,2021-08-22T17:23:35Z
11973,Limburg,11973.txt,2021-08-06T18:21:45Z
11974,Limburg (Netherlands),11974.txt,2021-12-15T19:51:24Z
11975,Leon,11975.txt,2021-12-03T22:15:07Z
11977,Ligand,11977.txt,2021-09-22T08:27:30Z
11978,Lincos language,11978.txt,2021-09-13T08:26:56Z
11979,Lascaux,11979.txt,2021-12-14T17:06:41Z
11980,Lex Luthor,11980.txt,2021-12-16T04:02:46Z
11981,Lute,11981.txt,2021-12-10T18:40:22Z
11982,Little Boy,11982.txt,2021-11-21T18:27:22Z
11984,Lebanon War,11984.txt,2021-10-31T16:06:05Z
11985,Lester Bangs,11985.txt,2021-11-28T16:20:09Z
11986,Lydia Kavina,11986.txt,2021-07-26T09:09:45Z
11988,Liberation Tigers of Tamil Eelam,11988.txt,2021-12-20T12:34:08Z
11990,Laplace transform,11990.txt,2021-12-17T16:24:52Z
11991,Liberal arts college,11991.txt,2021-12-01T01:01:05Z
11992,Language acquisition,11992.txt,2021-10-12T23:15:52Z
11993,Left Behind,11993.txt,2021-09-28T01:42:32Z
11994,Lollardy,11994.txt,2021-12-20T08:56:00Z
11997,Lausanne,11997.txt,2021-12-11T15:50:58Z
11998,Loyalty program,11998.txt,2021-12-09T18:25:35Z
11999,Ludwig Von Drake,11999.txt,2021-12-19T13:27:57Z
12000,"Los Altos, California",12000.txt,2021-12-15T03:56:24Z
12001,Lambert–Eaton myasthenic syndrome,12001.txt,2021-11-04T21:56:09Z
12002,Liqueur,12002.txt,2021-12-18T11:14:59Z
12003,Lilith,12003.txt,2021-12-19T05:00:46Z
12004,Lorentz force,12004.txt,2021-12-18T18:25:37Z
12005,Libertarianism,12005.txt,2007-08-14T22:27:32Z
12006,Lorenzo de' Medici,12006.txt,2021-12-19T17:57:12Z
12007,Lemma (mathematics),12007.txt,2021-11-03T17:49:55Z
12009,Lucrezia Borgia,12009.txt,2021-11-19T00:12:21Z
12011,Jonathan Smeeton,12011.txt,2021-06-26T00:16:48Z
12012,Lemmy,12012.txt,2021-12-20T09:58:08Z
12013,Lactose,12013.txt,2021-12-02T01:47:24Z
12014,Median lethal dose,12014.txt,2021-12-16T21:24:10Z
12015,Lactase,12015.txt,2021-11-28T11:35:49Z
12016,Linkin Park,12016.txt,2021-12-12T09:12:14Z
12018,Flipper (cricket),12018.txt,2021-12-20T10:57:46Z
12020,Lake Nicaragua,12020.txt,2021-07-06T09:28:32Z
12022,Labour law,12022.txt,2021-11-08T15:36:18Z
12025,Louis Riel,12025.txt,2021-12-19T21:53:12Z
12026,Listerine,12026.txt,2021-12-16T00:40:11Z
